UMAP1,UMAP2,p_interface
1.9106895,4.2192082,0
3.5170264,7.6895638,0
3.2089088,7.6156855,0
0.6601257,4.467462,0
0.31992605,4.9191413,0
0.10358967,4.961072,0
0.38910276,4.2352586,0
0.40174899,4.4046187,0
0.9571466,5.1339555,0
0.14273274,5.0550346,0
1.3094299,4.532311,1
1.4355415,4.802594,0
1.4608762,6.5531974,1
1.3999877,6.4180927,0
3.9613428,10.019285,0
3.9481132,10.152536,0
3.933235,10.161411,0
3.895773,10.142809,0
1.6176853,8.195636,0
1.3820249,7.973386,0
1.2625835,7.643082,0
1.4593472,7.464196,0
1.5990041,7.157871,0
1.7223475,6.9748216,0
2.156456,6.6079435,1
2.1093578,6.747866,0
2.0974665,6.8502293,0
1.8938693,7.0946355,0
1.891628,7.502783,0
2.9373913,9.170066,0
1.786142,8.200586,0
2.194653,8.042364,0
1.7159373,7.885813,0
1.8324153,7.7108088,0
1.5868372,6.3072934,0
1.6781737,6.279327,1
1.8148301,6.558042,0
1.7981008,7.432964,0
1.2962147,6.563824,0
1.2181978,6.6580815,0
1.5900983,7.67852,0
3.177631,9.164394,0
1.3784451,6.5970564,0
1.5992286,7.6951785,0
3.1148973,9.246278,0
2.7963715,7.979587,0
1.6269917,6.2567687,0
1.8784802,6.7684426,0
4.585836,7.789685,0
2.8385165,4.7623773,1
2.7079525,4.805599,1
3.5744169,5.0445223,0
4.652134,8.292125,0
3.095397,6.6039605,1
4.967677,8.199005,0
3.4153388,5.51743,1
3.5299177,5.4200335,0
3.5677292,5.401217,0
3.7892756,4.4144864,1
3.6615071,4.6486773,0
3.1875277,6.5581174,0
3.122825,6.6329403,0
3.524841,7.5316057,0
2.832813,5.9427013,0
2.64419,5.8894763,0
2.5998776,7.470772,0
1.8155966,7.281792,0
1.7783513,7.562739,0
3.3908622,9.81848,0
3.2662714,9.709047,0
3.2261777,9.6932335,0
3.1863627,9.621561,0
1.6139991,7.826601,0
2.074358,8.475528,0
2.171843,8.611188,0
3.0216112,9.201812,0
1.9481473,8.265393,0
2.3630366,8.228756,0
1.5190188,6.1968465,1
1.8617342,5.970553,0
2.5205216,5.8168583,1
1.9630958,5.7017384,0
1.8442209,6.8536835,0
1.6729834,6.831439,1
1.8030636,6.9306793,1
1.7259804,6.926836,0
1.7071245,6.839279,0
1.695237,6.7642164,1
1.9640083,7.2208405,1
2.6947534,7.262298,0
1.6025581,5.9065275,0
1.766972,5.7085223,0
3.7732809,8.380296,0
1.852691,6.6405134,0
1.8387221,5.33207,0
1.580161,4.943084,0
3.772922,8.636513,0
3.7874105,8.660288,0
1.7180544,5.201728,0
1.7465919,5.099963,0
4.4196067,8.073299,0
4.8683286,5.1047688,0
4.191469,4.0670414,1
4.152642,4.1545763,1
4.470357,4.027833,0
3.7620506,4.572348,0
4.742845,9.442383,0
4.8693714,9.752036,0
4.8555555,9.812607,0
4.8083973,9.870515,0
4.2927356,9.715406,0
2.145148,7.48559,0
2.252572,7.2687078,1
4.076881,5.201315,1
3.185188,6.2465105,0
3.2479167,6.294189,0
1.7431594,4.726187,1
1.6412721,4.6616297,1
1.3697244,5.0739546,0
1.2811973,5.020319,1
1.4062549,4.881433,1
4.7098317,7.931141,0
4.729451,8.002739,1
4.0000453,4.8852363,1
4.0134244,4.6546087,1
3.9675345,4.7620916,1
4.8958883,8.350937,1
4.5799913,9.429338,1
4.4997296,9.365279,0
4.476871,9.201772,1
2.6721926,8.56197,0
1.7061948,7.9829035,0
1.5835996,7.843268,1
1.5583268,7.813559,0
1.2788345,7.038626,0
1.2085135,6.987659,0
1.1129405,6.834215,0
0.90244,6.486073,1
0.861872,6.359468,1
0.8272006,6.3468866,1
0.94695985,6.8374276,1
1.1732055,7.079733,0
1.1282284,7.2668366,1
1.135265,7.7397995,1
1.3162963,7.905578,1
1.3562553,7.2627892,1
1.6596478,7.2175746,1
2.4727266,7.7885795,0
1.7435198,7.6030602,0
1.4883158,6.5559354,1
3.3013709,8.912593,0
2.0321286,6.2181015,0
2.155559,5.3408527,1
3.6175485,8.328128,1
3.7660866,8.706761,0
1.7804376,4.5168076,1
1.9050028,4.587944,1
2.2107294,4.3250117,0
2.5535512,5.664264,1
2.5648034,4.344625,1
2.6186144,5.068911,1
2.5900612,6.252729,1
3.2441103,8.907366,0
1.9689074,6.7020216,0
2.648759,6.9569316,0
4.2904477,5.5623183,0
3.839942,5.064727,0
-6.9993668,-2.93177,0
-9.709794,1.1046677,0
1.65079,18.958115,0
15.540406,6.368918,0
15.217438,6.209081,0
1.6635051,19.104382,0
-9.332932,0.8450494,0
-7.0397415,-2.971667,0
5.6513066,6.9130163,0
5.0409784,5.4449973,0
4.079213,9.818969,0
2.6090217,8.969255,0
3.833212,10.082748,0
3.9251225,10.108311,0
3.8571382,10.029363,0
3.7218828,9.872315,1
1.6967261,8.485658,1
1.6856991,8.432921,0
1.8111919,8.421915,1
4.995441,5.8116746,0
4.9863315,5.448334,1
2.3133845,5.692883,1
3.5354114,5.552925,1
2.2672117,5.4932165,1
2.1649406,5.345166,1
2.1488104,5.4920316,1
2.0580976,5.8966427,1
2.178763,5.7784657,0
2.0609598,7.6910396,0
2.019975,7.2723827,0
3.166187,6.2438,1
4.2231936,8.807897,0
4.3292594,8.698133,0
1.8162489,5.080615,1
1.7248156,4.8319306,1
4.39602,7.9580245,0
4.3557534,8.131511,0
1.99969,4.1710577,1
2.1873379,4.0611215,1
2.4939485,4.0116115,0
2.9297044,5.967972,0
4.0595274,7.1176257,0
3.6869044,4.3128014,0
5.190919,8.098803,0
5.4080796,7.972911,0
3.6413312,5.364888,0
3.737262,5.715003,0
3.7007425,5.915677,0
3.971165,9.371742,0
3.8142228,9.44979,0
2.1314545,6.493675,0
1.9751916,6.246458,1
2.1578119,5.9055796,1
2.3929605,4.8546624,1
2.32535,4.785281,0
3.9667997,8.087007,0
1.841197,4.479643,0
1.8635658,4.342277,0
1.9190997,4.492963,0
5.0017314,7.955109,0
2.4890513,4.428757,1
2.384408,4.1831512,0
5.4932537,7.2560596,0
5.2576556,6.988572,0
3.9933393,4.169011,0
3.993625,4.0368047,0
3.9014525,4.371153,0
5.2028203,7.9086003,0
2.2227664,6.6224136,0
4.589919,9.761049,0
4.2670035,10.070029,0
4.0721865,9.957609,0
2.0104437,8.590415,0
1.6956083,8.537225,0
1.3241545,8.261564,0
1.321006,8.249944,1
1.282018,8.240821,0
1.3815523,8.215395,1
3.2284217,9.193031,1
1.8665677,8.332995,1
1.4694117,7.272493,1
1.3188361,7.378508,1
1.3748577,7.5501757,1
1.4537431,7.817944,1
1.3927777,7.8400254,0
1.4577299,7.7078605,0
1.4853778,7.6798415,1
1.8240379,8.5089,1
2.5894935,8.935144,0
1.8515005,5.53132,0
1.9065872,5.5580406,1
4.330816,9.055291,1
4.518538,9.0157385,0
2.2568786,5.9826336,1
2.0740156,6.077877,1
2.3059025,5.819657,1
4.1354947,8.918733,1
2.5381725,6.94225,0
2.39879,7.194053,1
4.0444765,8.955762,1
2.6564019,7.2299643,0
1.7558919,5.741934,1
4.1388087,8.475564,0
4.4321084,8.736731,0
1.3016438,5.0398636,1
1.2327741,4.9598103,1
1.0722387,5.0007734,0
3.2002158,6.3005905,0
3.9533634,7.5656815,1
2.2482762,4.281527,0
2.631489,4.541566,0
4.6691823,7.7993836,0
3.5604374,6.004128,1
4.4027796,5.7354603,1
2.194471,8.515867,0
3.6504056,9.482697,1
3.620876,9.492085,1
1.9249763,8.547103,0
1.3427969,7.6435223,1
2.0366304,8.516208,0
3.709356,9.565093,0
2.4208972,8.664267,0
2.3752716,8.495479,0
3.6978688,9.438216,0
2.5419946,8.147828,0
3.6816924,5.0726714,1
3.7108572,5.051946,0
2.848129,7.8408313,0
4.517567,9.660515,0
4.2326694,10.026056,0
4.223705,10.035554,0
2.262412,8.686284,0
3.1734984,9.640886,0
1.6350976,7.9615664,0
1.400746,7.9388733,1
1.4514694,7.7205086,0
1.5555465,7.46049,1
1.7010539,7.405164,0
1.872445,7.748538,0
2.684211,8.22441,0
1.4616754,5.462658,0
2.791153,5.23444,0
3.1503375,6.5762043,0
4.6360793,8.696063,0
2.691045,5.8177166,0
5.093307,9.466351,0
5.0401874,9.566091,0
4.980004,9.537412,0
2.4378445,5.7925224,1
4.8500443,9.463235,1
4.7461123,9.514309,0
2.3317802,6.651015,0
2.2567594,7.4536915,1
4.726773,9.096689,1
4.7138486,8.893624,0
2.264637,5.250863,0
4.6403465,8.428614,1
4.503334,8.437795,1
2.1536207,4.5638933,0
1.9414454,5.826988,1
4.361499,4.265719,0
-7.131122,-3.062882,1
-9.276678,0.8206983,0
1.9034376,19.140186,1
16.072361,7.1908813,1
14.976626,6.205864,0
1.5558444,19.030474,0
-9.369801,0.8665386,0
-7.1025085,-3.034169,0
5.7021437,4.3997283,0
5.4669094,4.5654674,0
5.433798,4.57588,0
4.78492,7.035691,0
4.2964005,3.625218,0
4.9618597,6.962626,0
4.479707,3.1508367,0
4.994586,6.9705863,0
5.051906,2.6121078,0
5.168778,2.6379728,0
5.6978683,2.1515894,0
5.893996,2.035078,0
6.0736017,1.8286897,0
6.192386,1.717757,0
6.2814355,1.465585,0
6.35252,1.1487281,0
6.3558116,1.018248,0
6.3202553,1.053962,0
6.339938,1.0149461,0
6.328839,1.0609007,0
6.343341,1.0842501,0
6.3113165,1.1707137,0
6.2767634,1.2179087,0
6.2823334,1.3056703,0
6.275751,1.3468387,0
6.2243347,1.3692893,0
6.242778,1.4080385,0
6.25524,1.3215079,0
6.3141985,1.2007116,0
6.3226004,1.1106845,0
6.295758,1.069818,0
6.2556925,0.98994374,0
6.278405,0.9593847,0
6.238487,1.044313,0
6.2176156,1.0159467,0
6.2431827,0.97342604,0
6.1841516,1.0096887,0
6.244605,0.95439947,0
6.264316,0.9449475,0
6.328824,0.890566,0
6.329048,0.89914995,0
6.2769494,0.98753715,0
6.2551837,1.125153,0
6.2432737,1.2086565,0
6.1708674,1.3038884,0
6.1642804,1.2988365,0
6.163594,1.3474585,0
6.1408787,1.4129854,0
6.089117,1.4679017,0
6.134005,1.4298944,0
6.1001186,1.5364863,0
6.108862,1.6564579,0
6.117775,1.6482432,0
6.085081,1.7389947,0
6.065886,1.7720729,0
5.947603,1.64485,0
5.875306,1.6193079,0
5.7687273,1.6318183,0
5.8988414,1.706672,0
5.9098883,1.8563282,0
5.960361,1.8169277,0
5.964618,1.760255,0
6.058901,1.7128557,0
6.0654693,1.681168,0
6.391515,1.121436,0
6.4417133,1.16039,0
6.43244,1.1783689,0
6.483559,1.167347,0
6.4193754,1.2315211,0
6.400808,1.2436347,0
6.256342,1.3457289,0
6.24972,1.2796394,0
6.2796574,1.2689735,0
6.2668304,1.3581319,0
6.242483,1.3661617,0
6.2369328,1.3721968,0
6.2753224,1.3342639,0
6.255723,1.3620489,0
6.230294,1.3398329,0
6.1922097,1.3850865,0
6.1889486,1.3727006,0
6.220994,1.3514309,0
6.192998,1.4894235,0
6.172392,1.4829139,0
6.1218114,1.5449159,0
6.063919,1.8259679,0
5.981461,1.8545562,0
5.745949,1.9885777,0
5.715825,1.9380412,0
5.521515,2.223168,0
5.4807053,2.2882802,0
5.7526784,1.9883729,0
5.6661863,1.8991021,0
6.011412,1.7111576,0
6.078421,1.6722052,0
6.114726,1.6301901,0
6.11972,1.6111306,0
6.107606,1.7024775,0
6.138976,1.6606585,0
6.142791,1.713014,0
6.127432,1.6712592,0
6.066149,1.5665722,0
6.0034113,1.4990937,0
6.040245,1.4466827,0
6.062808,1.4595356,0
6.034123,1.4782094,0
6.1189895,1.3860412,0
6.1023526,1.4560435,0
6.071222,1.4924313,0
6.0507083,1.5316886,0
6.1104584,1.6082958,0
6.0837917,1.6883601,0
6.045445,1.6845349,0
6.052214,1.9060972,0
6.020586,1.850792,0
6.0075455,1.7813822,0
5.9686975,1.5766374,0
6.0691237,1.3715444,0
6.1197515,1.0577669,0
6.0855513,1.1172593,0
6.038419,1.1998135,0
6.1003656,1.2175914,0
6.0852394,1.2822502,0
6.092177,1.3257633,0
6.0750594,1.3367667,0
6.062933,1.3788465,0
6.10424,1.4002982,0
6.1195803,1.3300985,0
6.1132073,1.3302735,0
6.0305896,1.420202,0
6.035997,1.3565801,0
6.0929646,1.3278253,0
6.0555587,1.4109297,0
6.0889425,1.363963,0
6.113578,1.4625083,0
6.1135173,1.6645266,0
6.1128964,1.6453699,0
5.8196616,2.0821207,0
5.5280986,2.3741446,0
5.2818933,2.641152,0
4.983239,2.4494085,0
4.6373506,1.8982587,0
4.546205,1.8055989,0
4.57167,1.9617414,0
5.107915,2.098671,0
5.3602366,2.1915994,0
5.602127,2.1002188,0
5.59023,2.0441997,0
5.522973,2.02489,0
5.4869637,1.8161085,0
5.396525,1.7315569,0
5.4604306,1.750655,0
5.657105,2.0070348,0
5.640518,1.9811199,0
5.705207,1.8605611,0
5.9914455,1.538768,0
6.13462,1.4342014,0
6.0565543,1.3806914,0
6.1252303,1.3498155,0
6.1713467,1.3096211,0
6.1205063,1.4512808,0
6.153966,1.4024023,0
6.1346016,1.3942249,0
6.0946503,1.5520566,0
5.9346943,1.8165802,0
5.7682867,2.0007532,0
5.8243375,1.8826197,0
5.6229463,2.0395339,0
5.496535,1.9038216,0
5.3934236,1.9552052,0
5.326652,1.926414,0
4.60975,1.8342457,0
4.5491843,1.9659592,0
4.7960577,2.5432258,0
4.8677754,2.5685403,0
4.9687886,2.574305,0
5.372954,2.3223126,0
5.470513,2.45321,0
5.754856,2.451275,0
5.8728414,2.4244862,0
6.012863,2.0984302,0
6.1093163,1.4754173,0
6.18707,1.2714345,0
6.204365,1.2661381,0
6.1843543,1.2720199,0
6.2236543,1.2390207,0
6.1663404,1.2874871,0
6.171935,1.381737,0
6.080392,1.3780437,0
5.9770193,1.407899,0
5.708115,1.4965916,0
5.647766,1.5677794,0
4.864666,1.7455765,0
4.59325,1.9166207,0
5.402804,2.0530083,0
5.427264,1.9962054,0
5.4037647,1.8824897,0
5.4076176,1.9395028,0
5.3554482,1.9903316,0
5.260452,1.7875845,0
5.2534385,1.6807971,0
5.176153,1.612935,0
5.103175,1.6661056,0
5.2029343,1.6303189,0
5.383198,1.4929832,0
5.773725,1.3688318,0
6.019461,1.2062263,0
6.046831,1.1632968,0
5.853579,1.4828296,0
5.765368,1.6134744,0
5.915718,1.4432807,0
4.4231167,3.1007059,0
3.4236379,3.6208522,0
3.6186259,3.707749,0
3.4753797,3.8427198,0
3.6623228,3.9166315,0
3.8424823,4.012339,0
4.6669335,3.1791244,0
4.728167,3.1338954,0
4.8929214,2.8819726,0
4.8773403,2.830764,0
4.42309,2.7796566,0
4.413015,2.8320937,0
4.8713455,2.4939575,0
4.926631,2.2731557,0
5.336096,1.738497,0
5.3303046,1.858994,0
5.8926377,1.4943707,0
6.307916,1.0863847,0
6.3514633,1.0362307,0
6.400081,1.1728503,0
6.3561063,1.2797867,0
6.1513176,1.5794808,0
6.1148925,1.6217183,0
6.1034517,1.616687,0
5.9709253,1.7910285,0
6.0219803,1.8244396,0
6.023767,1.8257174,0
6.0030384,1.9250605,0
5.985673,1.945403,0
6.0089827,1.9428211,0
5.998967,1.9384239,0
6.0905933,1.893649,0
6.0012345,1.7529415,0
5.840599,1.7151312,0
5.7172213,1.7388194,0
5.467157,1.8071532,0
4.960438,1.9312028,0
4.1947985,1.5711414,0
4.172018,1.6261463,0
4.2218,1.7746109,0
4.1654787,1.6190307,0
4.2230434,1.5498573,0
4.5928564,1.8667748,0
4.693382,1.8917656,0
5.8251414,1.1569163,0
6.056078,1.0836048,0
6.1001835,1.0834106,0
6.133176,1.0849866,0
6.0938516,1.1151607,0
6.094393,1.0967275,0
5.942034,1.3171061,0
3.8501341,2.815337,0
3.2897315,3.239773,0
3.3127823,3.0623336,0
2.8743687,4.045158,0
5.2904096,7.9000793,0
5.2411923,7.8487773,0
3.80049,4.9815297,0
4.938289,6.8506746,0
4.160671,3.1415875,0
4.2964706,3.1438751,0
4.253876,3.2437246,0
4.6410346,3.4392545,0
4.9280095,7.282355,0
4.0874047,4.054991,0
4.123832,3.9254375,0
4.120173,4.175791,0
4.2524424,7.1724997,0
3.65168,4.8478203,0
5.063135,7.2927904,0
4.337144,3.368893,0
4.0982156,2.6922925,0
3.022857,3.884794,0
2.9710732,4.298237,0
3.0757425,5.619129,0
3.6136034,9.108279,0
1.9561008,7.147659,0
1.4897697,6.207711,0
1.9091368,7.215702,0
1.6309787,6.26844,0
2.5144746,7.634626,0
2.2875085,7.5317106,0
3.0625787,8.728797,0
3.2267148,8.887395,0
2.9447608,7.1304154,0
2.8267064,6.8574147,0
2.668081,7.696401,0
2.7844107,5.865966,0
1.5080094,5.17974,0
1.4699863,5.192489,0
1.9079705,4.391426,0
1.736337,4.3800435,0
1.3420763,5.0424724,0
1.2707198,4.4925466,0
1.2435734,4.610393,0
3.2671418,8.312606,0
2.9363222,8.463697,0
3.333339,8.865998,0
2.8470526,8.520541,0
3.8037193,8.942719,0
3.5881047,8.87631,0
0.61890906,4.625686,0
0.5845308,4.1868634,0
0.6408347,3.87218,0
0.3677597,3.358794,0
0.32861155,3.0116475,0
0.33175445,3.045667,0
0.35049796,2.986988,0
0.2134846,2.8728514,0
0.17728943,2.8413415,0
0.18085484,2.8770895,0
4.6326623,7.680726,0
2.247056,4.608496,0
2.2896988,4.7019773,0
2.3387494,5.445901,0
4.3531833,8.456935,0
2.543057,5.2490773,0
4.343594,8.583272,0
4.703906,8.458326,0
2.1711411,4.087053,0
2.2382882,4.059919,0
4.210171,7.964558,0
1.4685932,5.049723,0
1.6002305,6.238889,0
1.5932301,6.6606817,0
1.5842129,6.563046,0
3.5418513,9.457616,0
3.6087124,9.38758,0
2.389058,5.898643,0
4.326665,9.0146,0
3.5750813,7.4862037,0
2.52428,5.835539,0
3.6053817,7.5489135,0
3.2831464,7.397591,0
2.7796106,5.1380253,0
3.4932303,3.9904895,0
3.6832879,3.3228066,0
3.6223946,3.341958,0
3.519313,3.39261,0
5.1742616,8.66332,0
5.1949706,8.855828,0
4.897325,9.665098,0
4.583019,9.875588,0
4.4355335,9.818149,0
1.9858782,7.0925264,0
3.8952358,9.313138,0
3.4733686,9.244689,0
1.3918021,6.2514205,0
1.2642221,7.378647,0
1.315672,7.5679116,0
1.4142079,7.562651,0
2.8989315,9.009765,0
2.5982225,8.606924,0
1.4763592,7.361576,0
1.662417,6.638686,0
3.9557061,8.901441,0
4.1061096,8.606113,0
2.5668004,4.9620757,0
2.8738878,4.6273327,0
3.413644,4.0308666,0
3.6715152,6.4262624,0
3.6620371,6.09648,0
3.6438587,7.220803,0
3.083282,6.370229,0
2.4555228,5.683813,0
2.4335592,5.3456283,0
2.5506341,5.3406644,0
4.934064,6.864112,0
5.1055775,6.969397,0
4.42719,6.2991614,0
5.371571,8.820963,0
5.3023343,9.018453,0
2.386432,5.8106537,0
2.4714563,5.7640424,0
4.367296,9.369517,0
4.316479,9.651613,0
2.1930847,5.767973,0
2.4501932,6.92194,0
4.154084,8.972323,0
1.1655405,5.540136,0
1.082517,5.803025,0
3.4765775,8.533977,0
1.0714301,5.7058744,0
1.5276331,4.7115974,0
1.5945623,4.6723046,0
1.4684045,5.145901,0
3.5624814,9.274337,0
3.6130586,9.464049,0
1.7812366,7.5808253,0
1.4860758,7.5335274,0
1.3678101,7.453549,0
2.8786588,9.267508,0
1.2760805,7.4497914,0
1.3908569,7.558721,0
1.3976395,7.4437766,0
1.4900849,7.458655,0
3.8376112,9.574398,0
4.0986958,9.583646,0
4.486276,9.059396,0
4.7170515,5.8223844,0
4.886409,4.329843,0
5.041468,3.344484,0
5.101769,3.2373776,0
4.9748836,3.2464676,0
4.793317,3.407424,0
3.855372,4.482947,0
4.175263,8.525519,0
2.6079059,6.9958844,0
3.7646656,9.54306,0
3.685843,9.498799,0
1.5076277,7.5939016,0
1.6701635,7.659762,0
1.5299314,7.4933124,0
3.3392258,8.834267,0
2.91897,8.021282,0
1.0232328,4.9493327,0
0.7515229,4.934561,0
0.4409527,5.022375,0
2.4682639,3.109903,0
2.7167175,3.0908957,0
2.824742,3.0692465,0
2.5921006,3.1083508,0
2.849744,3.2920747,0
4.710252,7.754366,0
3.2929268,5.2382836,0
3.0855317,5.476091,0
4.032782,6.2378983,0
4.6173577,8.946447,0
2.0349755,7.668507,0
1.8920468,7.8498325,0
1.8822898,7.6658454,0
2.101525,7.9194593,0
2.5373857,8.196068,0
3.057026,9.259087,0
1.6910388,8.247708,0
1.5438032,7.702005,0
1.4366096,7.5395722,0
3.3652968,9.413096,0
3.5512543,9.173308,0
2.475906,5.4368973,0
2.5319052,4.4435716,0
2.8787766,4.324372,0
3.8772643,3.2497535,0
3.7617416,6.9607277,0
3.9196424,5.140161,0
3.7491314,5.273247,0
3.729725,5.60789,0
2.4710162,8.302898,0
1.5141224,7.6465263,0
3.0919552,9.406717,0
2.0276506,8.385609,0
2.0688913,8.707526,0
2.6035612,9.097356,0
1.993629,8.393023,0
3.853038,10.1245575,0
4.1578145,10.106079,0
4.2262764,10.145153,0
4.004734,9.961297,0
4.169266,10.116233,0
4.069743,10.120714,0
3.8038526,9.959717,0
2.020997,8.55223,0
1.7507207,8.091423,0
2.8666666,8.834236,0
1.9381726,7.764991,0
2.0267215,7.5615444,0
2.7991016,7.854407,0
3.0166826,7.652367,0
2.5859926,5.9094543,0
2.8141272,5.0257397,0
3.5476599,3.9882953,0
3.6230378,4.112378,0
3.5711787,3.9435022,0
3.1210613,4.661037,0
4.718799,7.9962535,0
4.7733135,8.0315275,0
2.3749745,4.93775,0
2.4098117,4.94154,0
4.468542,8.3175335,0
4.626801,7.982597,0
3.2633667,4.6137657,0
4.0854197,5.6527605,0
3.1859937,5.1025796,0
3.6502812,7.1603956,0
3.0946784,5.514929,0
3.3692515,7.0932326,0
3.1422987,5.1379046,0
3.2133808,4.9971843,0
3.2289517,5.182685,0
3.2304947,5.2825575,0
3.488485,6.8370266,0
3.148856,4.963642,0
3.3983998,4.713831,0
4.136898,7.6912274,0
2.3054307,6.538538,0
2.4613965,5.7887897,0
2.1425476,6.106426,0
2.3159857,7.343988,0
1.4559296,6.652872,0
1.5979316,6.640411,0
3.2921684,9.055385,0
3.5137196,9.055722,0
2.1414347,5.862318,0
2.0567794,5.8850436,0
4.167614,8.663293,0
4.270247,8.690988,0
4.371099,8.378552,0
1.2284086,4.7631598,0
1.0471627,4.794923,0
1.1550982,4.5536604,0
1.1604903,4.3152957,0
1.2347764,4.4123826,0
1.1855649,5.8060446,0
3.7628453,7.7574477,0
2.1814394,7.8373137,0
2.5123472,8.113314,0
1.8389674,5.994456,0
1.9776729,6.150964,0
2.9717462,8.613563,0
3.0681756,8.821203,0
1.9506066,6.6081753,0
1.7407227,7.06735,0
1.9926372,6.947611,0
3.075174,7.6407857,0
4.000571,8.223141,0
2.096425,4.2367043,0
2.0592978,2.5360684,0
1.9749336,2.310053,0
1.4914666,2.2208226,0
1.2989266,2.1227858,0
1.2392693,2.1243432,0
1.245859,2.157155,0
1.1161829,1.9670241,0
1.1320871,1.9176377,0
1.1365479,1.9503298,0
1.1677277,1.9072425,0
1.2136217,1.9906616,0
1.2010584,2.2937098,0
1.1125717,2.848242,0
1.190246,3.1410313,0
1.04157,3.3906426,0
0.93760264,3.629121,0
0.66584325,3.942082,0
0.48535886,4.0419827,0
-0.16322087,4.446222,0
0.07886362,4.1413374,0
0.08451544,4.1678233,0
0.02860954,4.6997657,0
-0.11565655,4.4068193,0
-0.14518031,4.373268,0
-0.10066109,4.1717424,0
-0.024434468,4.190759,1
-0.02658299,4.248235,1
0.064219,4.8111916,1
0.78455335,4.6977544,1
1.2335805,4.738134,1
5.2973704,7.6147213,1
5.402097,8.081327,1
5.831271,8.58325,1
6.0063863,8.472914,1
5.941117,8.685045,1
5.7118926,8.632965,1
5.4079814,7.9493356,1
4.851631,6.7585382,1
2.0921526,4.316785,1
2.0977607,4.4424195,1
4.171019,7.970265,1
2.797947,3.8506246,1
3.1520264,3.7716587,1
5.1844187,7.08622,0
5.620926,4.4710236,0
5.7554035,4.455027,0
5.7825885,4.543217,0
5.673921,4.6644406,0
5.6775765,4.7851324,0
5.730857,7.136528,0
5.7797575,7.2197657,0
-6.9447765,-2.8781753,0
-9.660371,1.0628986,0
1.5154513,19.017927,0
15.069995,6.2078795,0
15.075674,6.2788076,0
1.6335847,19.09196,0
-9.317624,0.8346205,0
-7.122355,-3.0540316,0
5.4690795,3.5671453,0
5.5031877,3.549728,0
5.366459,3.8322206,0
5.0610185,6.9621215,1
4.3531604,4.7925534,1
3.7788162,7.2917333,0
2.7530837,5.0772486,0
2.7443657,5.154553,1
3.6237674,8.148904,1
2.5334609,5.8284764,1
3.8334289,8.099139,0
3.0165987,4.8353233,0
2.8201752,4.632404,0
2.6871443,4.685136,0
4.215214,8.447672,0
4.174221,8.401041,0
1.8771505,5.21071,0
2.9205773,7.294586,0
3.9342957,8.481805,0
2.196691,4.915691,0
2.109872,5.004665,0
2.108466,5.6996245,0
2.1484962,6.968882,0
2.970256,7.6522293,0
2.5095718,6.4088974,0
2.6316657,6.4216747,0
1.9325942,7.3356433,0
1.7169495,7.7727327,0
1.7135041,7.4237113,1
2.8911176,9.019575,0
1.4388049,7.011531,0
1.6234107,5.660495,1
1.653618,5.663454,1
2.8200178,8.227202,0
3.775863,9.568393,0
2.5347157,7.1100793,1
4.405616,9.539693,1
4.283437,9.615734,0
